position_id,portfolio_id,asset_id,region,exposure_value,return_rate,trade_date
3714,1,41,US,490744.57,0.1,05-11-2024
3715,15,18,US,16954.21,0.09,02-09-2025
3716,37,22,Europe,155859.12,0.07,25-06-2024
3717,13,66,Europe,512062.43,0.09,19-01-2025
3718,40,21,LATAM,685012.17,0.07,01-04-2024
3719,8,100,MENA,691162.16,0.09,19-04-2025
3720,5,44,MENA,67873.16,0.14,26-01-2025
3721,9,47,Asia,12199.65,0.1,08-10-2024
3722,1,39,Asia,55044.13,0.09,09-10-2025
3723,36,29,US,368100.95,0.09,31-03-2025
3724,35,54,Asia,163572.79,0.08,11-01-2025
3725,2,90,Asia,5139979.93,0.11,12-01-2024
3726,40,85,US,639067.44,0.08,02-05-2024
3727,23,17,US,169622.6,0.08,29-04-2024
3728,9,80,Asia,1031041.59,0.1,25-03-2024
3729,34,60,MENA,530889.77,0.09,04-05-2024
3730,46,31,Asia,79288.94,0.1,15-05-2025
3731,14,73,LATAM,129945.27,0.11,05-06-2025
3732,4,95,LATAM,205970.22,0.05,18-08-2024
3733,30,78,LATAM,55668.41,0.09,24-01-2024
3734,31,49,Europe,245819.73,0.1,23-08-2025
3735,38,2,LATAM,34332,0.07,09-08-2025
3736,11,48,MENA,252439.01,0.06,09-08-2025
3737,35,14,Europe,186531.74,0.08,06-05-2025
3738,8,59,Europe,309542.6,0.05,07-10-2024
3739,3,97,LATAM,199533,0.07,06-04-2024
3740,14,99,Asia,135132.7,0.08,30-08-2025
3741,13,58,US,1558532.58,0.07,04-07-2024
3742,45,58,Asia,158719.05,0.04,28-01-2025
3743,32,51,Asia,666589.1,0.15,10-05-2025
3744,34,84,Europe,1216010.29,0.06,20-03-2025
3745,45,2,Europe,116347.35,0.06,01-11-2024
3746,19,41,Europe,76609.89,0.08,08-08-2025
3747,38,83,MENA,23074.26,0.07,08-05-2024
3748,16,82,MENA,1077954.6,0.07,11-04-2024
3749,2,16,US,295846.63,0.07,29-11-2024
3750,40,4,Europe,163002.65,0.1,06-03-2024
3751,17,12,LATAM,33560.79,0.09,04-07-2025
3752,34,29,Europe,1185314.09,0.12,08-07-2024
3753,42,7,MENA,220849.97,0.11,19-02-2025
3754,16,14,Europe,64314.66,0.06,21-01-2024
3755,38,12,MENA,101431.9,0.1,07-02-2025
3756,2,99,Europe,420381.75,0.11,23-07-2025
3757,2,5,LATAM,89835.49,0.06,03-07-2025
3758,26,81,US,702982.13,0.1,26-06-2025
3759,13,32,LATAM,55504.95,0.07,15-05-2025
3760,47,74,MENA,86069.29,0.13,06-03-2024
3761,31,43,Asia,307533.64,0.08,15-06-2025
3762,34,81,LATAM,66245.37,0.11,21-08-2025
3763,39,69,Europe,1248982.55,0.1,05-07-2025
3764,3,45,US,81487.98,0.04,07-05-2024
3765,8,9,Europe,4517673.84,0.08,31-07-2024
3766,23,49,Europe,251148.95,0.05,30-04-2024
3767,14,33,LATAM,101696.04,0.09,04-07-2024
3768,27,100,US,258535.51,0.07,05-09-2025
3769,29,100,Asia,129503.92,0.11,03-07-2024
3770,39,18,Europe,289908.09,0.08,06-01-2024
3771,39,9,US,542761.79,0.09,22-07-2025
3772,1,62,Asia,74877.38,0.12,02-04-2025
3773,17,57,Europe,173903.78,0.06,17-11-2024
3774,41,29,US,461594.75,0.1,05-05-2024
3775,30,78,LATAM,7243.17,0.09,10-02-2024
3776,13,25,Europe,461508.76,0.03,11-05-2024
3777,21,15,Europe,881164.16,0.05,11-08-2025
3778,19,6,US,44144.89,0.12,30-07-2024
3779,19,42,Europe,363306.77,0.11,14-06-2024
3780,25,29,Asia,175337.61,0.11,30-03-2024
3781,22,79,Europe,334922.27,0.1,29-07-2025
3782,31,93,MENA,153989.21,0.06,19-09-2024
3783,17,4,Asia,110935.73,0.07,05-02-2024
3784,23,82,US,129278.79,0.09,27-03-2024
3785,32,57,Asia,46679.3,0.07,07-05-2024
3786,10,49,MENA,671346.91,0.11,02-06-2025
3787,10,44,MENA,625228.55,0.08,01-11-2024
3788,36,80,Europe,2080917.92,0.1,07-01-2025
3789,8,75,Europe,206253.86,0.09,11-07-2025
3790,20,14,LATAM,114573.44,0.1,24-06-2024
3791,32,3,Asia,156478.15,0.07,09-03-2025
3792,50,62,LATAM,69810.2,0.12,01-01-2024
3793,14,64,MENA,690609.21,0.07,11-09-2024
3794,50,45,Europe,30240.39,0.06,03-11-2024
3795,28,82,Europe,772466.11,0.1,17-02-2024
3796,46,58,Europe,556009.63,0.06,15-06-2025
3797,24,20,US,742952.18,0.1,27-10-2024
3798,15,58,MENA,632755.04,0.09,30-06-2025
3799,22,89,Europe,853999.74,0.09,31-03-2025
3800,30,57,MENA,310927.19,0.09,23-05-2024
3801,4,77,Europe,462917.92,0.05,13-08-2025
3802,13,68,Asia,885778.59,0.06,17-05-2025
3803,23,78,MENA,748652.4,0.08,16-11-2024
3804,8,97,LATAM,1070858.28,0.1,19-06-2025
3805,18,92,US,533407.18,0.12,26-12-2024
3806,12,52,LATAM,1348108.43,0.07,12-09-2025
3807,31,37,MENA,1734490.96,0.09,05-07-2025
3808,14,8,Europe,116236.57,0.09,06-06-2025
3809,34,44,MENA,59324.82,0.1,02-08-2024
3810,18,98,US,128596.53,0.08,11-04-2024
3811,34,5,MENA,1376183.73,0.06,15-02-2024
3812,11,69,Europe,7395.05,0.08,30-08-2024
3813,41,31,LATAM,51163.47,0.11,07-02-2024
3814,12,45,Asia,4588790.09,0.1,11-07-2024
3815,49,9,LATAM,1044924.58,0.04,25-05-2024
3816,15,32,Europe,102894.89,0.05,02-11-2024
3817,31,33,Europe,412480.8,0.09,08-08-2024
3818,49,67,US,60345.68,0.12,17-05-2024
3819,29,30,MENA,31218.04,0.08,08-09-2025
3820,26,76,MENA,24788.11,0.09,19-07-2025
3821,18,29,LATAM,1612667.32,0.11,09-08-2024
3822,32,3,Asia,38951.52,0.08,28-08-2025
3823,22,90,Asia,38831.54,0.1,02-01-2025
3824,38,57,US,60378.18,0.06,11-10-2024
3825,17,30,Europe,402876.99,0.06,11-05-2024
3826,23,9,US,809078.38,0.08,29-09-2025
3827,24,26,MENA,77350.61,0.08,08-03-2025
3828,50,2,Europe,39735.71,0.09,17-03-2024
3829,8,62,US,67712.47,0.06,17-07-2025
3830,41,3,LATAM,10809.08,0.06,18-09-2024
3831,6,46,MENA,88199.43,0.05,23-09-2024
3832,5,68,Asia,25571.4,0.12,25-01-2025
3833,44,25,US,239009.32,0.08,16-06-2024
3834,29,51,MENA,132125.83,0.07,13-02-2025
3835,28,13,MENA,115477.1,0.1,12-04-2025
3836,11,44,Asia,12520.18,0.08,26-03-2024
3837,1,35,Asia,884239.09,0.05,17-09-2024
3838,43,55,Asia,214242.96,0.07,11-03-2025
3839,19,87,US,833856.98,0.08,26-05-2024
3840,9,9,Asia,1104544.01,0.05,02-07-2025
3841,27,2,LATAM,49709.7,0.07,27-07-2024
3842,34,61,MENA,1191316.26,0.12,13-03-2024
3843,44,41,Asia,171862.18,0.06,06-10-2025
3844,4,44,MENA,1664906.06,0.04,02-10-2024
3845,36,64,Europe,1673979.74,0.08,10-10-2025
3846,18,31,Europe,1268631.54,0.09,16-07-2024
3847,15,47,Asia,194840.34,0.1,16-01-2025
3848,13,2,MENA,1434406,0.09,31-07-2025
3849,19,96,Europe,180640.95,0.08,07-06-2025
3850,49,82,Asia,809501.84,0.11,11-09-2025
3851,6,77,MENA,822338.72,0.04,16-06-2024
3852,48,69,Asia,1546731.13,0.08,05-03-2025
3853,12,58,MENA,454938.96,0.11,06-06-2024
3854,37,44,Europe,114607.3,0.09,19-11-2024
3855,17,74,Asia,192798.5,0.08,20-03-2025
3856,23,56,Europe,493426.41,0.07,23-01-2025
3857,26,43,Asia,47087.31,0.11,27-01-2024
3858,29,89,US,238147.05,0.07,10-09-2025
3859,33,34,Europe,6945.3,0.11,10-09-2024
3860,27,30,Europe,409268.46,0.1,20-03-2024
3861,25,71,LATAM,1723992.26,0.06,03-10-2024
3862,10,70,Europe,634075.7,0.08,07-05-2024
3863,47,55,MENA,328444.78,0.1,28-06-2025
3864,23,67,Asia,113452.28,0.09,22-04-2024
3865,21,13,US,265440.11,0.06,15-07-2025
3866,21,3,MENA,476599.77,0.05,20-02-2025
3867,43,26,MENA,86313.5,0.06,08-03-2024
3868,13,57,MENA,185934.54,0.09,03-12-2024
3869,37,24,MENA,44253.86,0.05,01-04-2024
3870,33,53,US,8317.5,0.1,06-01-2025
3871,24,70,LATAM,478506.11,0.07,07-12-2024
3872,44,43,Europe,322649.22,0.11,06-10-2024
3873,11,60,MENA,45988.15,0.05,29-05-2024
3874,17,58,Europe,158913.27,0.04,19-08-2024
3875,4,49,Europe,167687.7,0.08,07-10-2024
3876,47,42,MENA,1117245.56,0.11,11-01-2024
3877,25,76,LATAM,895396.06,0.05,10-04-2024
3878,30,100,Europe,81611.89,0.07,21-01-2025
3879,9,66,Asia,2096918.59,0.11,15-08-2024
3880,21,11,Europe,1264658.25,0.11,22-01-2025
3881,20,98,MENA,153357.99,0.11,17-04-2024
3882,19,90,US,521025.08,0.06,06-05-2024
3883,19,18,Europe,1137235.5,0.12,28-06-2024
3884,12,85,LATAM,949567.43,0.09,23-06-2025
3885,37,100,Asia,29237.64,0.07,09-11-2024
3886,42,52,Asia,559982.69,0.1,25-08-2025
3887,17,46,US,72901.37,0.09,16-05-2025
3888,37,44,US,214541.11,0.03,07-04-2024
3889,48,22,Europe,642442.28,0.12,25-06-2025
3890,39,53,MENA,1378926.52,0.09,23-12-2024
3891,28,59,LATAM,227521.83,0.09,08-08-2025
3892,41,94,Asia,11815.62,0.1,15-10-2024
3893,35,30,US,178479.6,0.1,18-07-2025
3894,47,8,LATAM,678408.55,0.07,04-10-2024
3895,48,98,MENA,238235.14,0.08,14-09-2025
3896,18,57,Asia,3314314.59,0.1,11-04-2024
3897,14,73,Asia,352778.8,0.04,19-02-2024
3898,35,20,MENA,293719.15,0.1,23-06-2024
3899,44,25,Asia,95117.02,0.1,21-11-2024
3900,41,19,MENA,137304.02,0.11,02-02-2025
3901,7,5,Asia,655472,0.06,04-07-2024
3902,41,75,Europe,50918.24,0.08,19-12-2024
3903,13,79,MENA,679604.14,0.09,28-06-2025
3904,18,72,LATAM,708250.2,0.08,18-07-2025
3905,37,83,Europe,183409.48,0.05,31-08-2025
3906,13,87,LATAM,1053912.3,0.11,16-02-2025
3907,36,27,Asia,2627318.74,0.03,03-05-2025
3908,31,40,LATAM,871133.73,0.1,29-08-2025
3909,2,96,Europe,487094.39,0.1,10-05-2024
3910,16,26,MENA,14321.13,0.08,22-09-2024
3911,9,27,US,2973872.74,0.1,10-01-2024
3912,9,62,LATAM,9245.99,0.09,09-06-2025
3913,38,83,US,127593.81,0.08,08-06-2024
3914,11,50,LATAM,13299.69,0.12,09-05-2024
3915,22,42,LATAM,48071.22,0.1,26-05-2024
3916,33,29,MENA,18167.74,0.1,22-01-2025
3917,36,39,Asia,311541.1,0.1,04-08-2025
3918,45,60,Europe,30636.02,0.09,30-09-2024
3919,23,41,Europe,136489.66,0.05,24-02-2024
3920,45,33,Europe,145475.87,0.1,14-01-2025
3921,45,83,Asia,298270.39,0.05,12-09-2024
3922,34,83,US,450353.27,0.05,15-09-2025
3923,9,97,Europe,56769.85,0.07,04-03-2025
3924,24,16,US,679542.34,0.11,13-04-2025
3925,8,23,Asia,431049.09,0.04,06-07-2024
3926,7,7,Asia,460703.56,0.07,25-03-2025
3927,36,26,MENA,398211.33,0.07,28-12-2024
3928,18,96,Europe,659081.75,0.11,24-04-2025
3929,3,12,MENA,135150.57,0.12,29-05-2025
3930,28,72,Europe,1063999.6,0.06,20-10-2024
3931,6,5,Asia,943776.45,0.1,09-10-2024
3932,44,92,Asia,278638.41,0.09,14-03-2025
3933,44,69,LATAM,3044188.53,0.08,17-06-2025
3934,21,49,LATAM,26945.56,0.09,22-08-2024
3935,28,26,Asia,572968.65,0.07,08-11-2024
3936,40,5,Asia,1068035.35,0.07,12-10-2025
3937,1,22,US,413614.26,0.05,30-03-2024
3938,36,79,US,2246166.82,0.1,08-11-2024
3939,21,13,MENA,274741.38,0.04,20-02-2025
3940,43,28,LATAM,372094.86,0.08,16-11-2024
3941,35,33,LATAM,5308686.38,0.08,02-04-2024
3942,13,23,Asia,105495.61,0.12,11-10-2025
3943,49,97,Asia,50047.55,0.07,22-03-2024
3944,10,18,MENA,253470.78,0.09,19-03-2024
3945,44,30,LATAM,94047.83,0.05,02-09-2024
3946,47,26,US,185730.42,0.07,05-04-2024
3947,10,16,Europe,445176.59,0.07,18-06-2024
3948,46,77,MENA,807329.69,0.09,12-08-2025
3949,13,39,Europe,341891.81,0.09,28-02-2024
3950,37,33,US,20280.24,0.08,27-03-2024
3951,38,26,US,276333.75,0.1,19-10-2024
3952,24,48,Europe,869152.01,0.11,21-07-2025
3953,2,65,MENA,778312.34,0.06,19-05-2025
3954,22,38,Europe,156882.59,0.09,11-01-2024
3955,17,2,MENA,84472.63,0.08,10-03-2025
3956,36,6,MENA,559516.97,0.06,04-06-2025
3957,14,46,Asia,49915.26,0.08,19-05-2024
3958,10,50,LATAM,2453761.19,0.09,06-05-2025
3959,35,38,LATAM,844056.85,0.09,24-05-2025
3960,25,88,US,690701.96,0.1,11-06-2025
3961,3,18,Asia,1071577.76,0.04,29-06-2025
3962,47,27,LATAM,16565.21,0.09,07-05-2024
3963,38,41,MENA,139857.71,0.06,19-02-2025
3964,17,72,MENA,188174.46,0.09,15-01-2024
3965,12,92,Europe,660650.68,0.11,23-09-2025
3966,24,74,Europe,711652.8,0.13,13-07-2024
3967,29,17,MENA,552674.45,0.09,08-01-2024
3968,43,62,MENA,158201.15,0.06,11-03-2025
3969,25,29,Europe,560139.83,0.1,01-07-2025
3970,36,58,LATAM,519164.27,0.1,19-12-2024
3971,26,70,US,187978.27,0.07,07-09-2024
3972,38,78,Europe,37131.23,0.1,24-06-2025
3973,1,22,LATAM,353102.71,0.08,15-09-2025
3974,20,6,LATAM,332101.18,0.04,13-02-2024
3975,28,26,LATAM,228381.42,0.08,13-09-2025
3976,16,39,Asia,447125.39,0.07,04-04-2025
3977,47,12,Asia,158315.92,0.07,21-06-2024
3978,17,99,LATAM,374290.84,0.06,20-06-2025
3979,40,14,MENA,240574.49,0.11,18-08-2024
3980,28,22,Asia,46323.52,0.09,28-06-2024
3981,12,51,Europe,48607.01,0.03,17-03-2024
3982,27,23,Asia,869847.04,0.14,10-01-2025
3983,42,48,MENA,2598211.15,0.06,16-05-2024
3984,47,71,US,133205.82,0.09,10-06-2025
3985,30,50,Asia,584170.12,0.11,27-12-2024
3986,41,89,LATAM,42345.11,0.08,22-02-2024
3987,34,13,LATAM,332511.2,0.13,08-03-2025
3988,37,85,LATAM,678947.88,0.07,22-05-2025
3989,6,10,US,27712.47,0.07,23-01-2025
3990,7,55,MENA,105218.73,0.09,23-06-2024
3991,32,9,Europe,44940.75,0.04,17-01-2025
3992,32,79,MENA,378316.48,0.07,25-04-2024
3993,25,52,US,609937.05,0.1,12-12-2024
3994,33,2,LATAM,12970.7,0.03,12-09-2024
3995,7,25,MENA,5814.08,0.08,06-07-2025
3996,12,13,Europe,790837.84,0.06,30-04-2024
3997,16,98,LATAM,2850157.61,0.09,24-10-2024
3998,16,51,Europe,83833.52,0.12,02-11-2024
3999,43,58,Asia,283497,0.1,09-05-2025
4000,36,34,Europe,141201.74,0.09,27-10-2024
4001,13,35,LATAM,1181414.9,0.04,28-09-2024
4002,7,3,Asia,77271.7,0.07,06-08-2024
4003,36,59,LATAM,350585.6,0.08,03-01-2024
4004,47,70,LATAM,842941.54,0.08,08-10-2025
4005,9,48,Asia,348084.47,0.07,05-08-2025
4006,32,64,Europe,97014.42,0.11,07-02-2025
4007,11,19,US,9738.38,0.05,10-08-2024
4008,8,67,US,759489.09,0.07,08-11-2024
4009,33,82,US,44701.74,0.06,11-06-2025
4010,23,73,US,36108.83,0.07,06-02-2024
4011,25,76,MENA,50764.28,0.08,19-04-2025
4012,8,5,US,307690.36,0.08,24-09-2025
4013,45,67,Asia,169099.7,0.03,14-05-2025
4014,22,11,US,59439.69,0.03,28-02-2024
4015,4,94,LATAM,383625.44,0.16,30-12-2024
4016,40,68,US,702298.54,0.07,07-01-2024
4017,3,69,Europe,146744.42,0.09,22-09-2025
4018,29,1,Asia,352005.4,0.09,16-04-2025
4019,41,91,Asia,26136.63,0.07,02-12-2024
4020,29,92,MENA,759300.13,0.12,01-11-2024
4021,34,63,LATAM,2815382.67,0.07,28-12-2024
4022,34,29,Asia,2403899.52,0.08,19-04-2024
4023,28,82,Europe,477240.56,0.06,06-01-2024
4024,13,12,US,766574.58,0.11,24-12-2024
4025,15,77,Asia,321624.79,0.06,09-07-2024
4026,23,41,Europe,1414632.96,0.06,15-02-2025
4027,44,2,US,3072101.93,0.07,29-12-2024
4028,26,37,MENA,94144.18,0.05,10-01-2024
4029,4,45,Asia,154807.23,0.1,13-04-2024
4030,26,80,Asia,252145.87,0.06,17-03-2025
4031,40,48,Europe,242762.2,0.09,18-05-2025
4032,9,24,LATAM,143995,0.05,21-07-2024
4033,5,99,MENA,119955.23,0.09,27-03-2024
4034,32,22,LATAM,203141.82,0.1,25-06-2025
4035,20,100,Asia,233663.53,0.06,10-06-2025
4036,50,11,LATAM,67554.21,0.08,06-06-2024
4037,11,58,US,99923.53,0.11,24-02-2025
4038,15,46,MENA,208246.35,0.08,06-05-2024
4039,32,29,LATAM,210659.39,0.13,14-05-2025
4040,28,35,US,195398.24,0.08,08-01-2024
4041,22,15,Europe,43575.43,0.12,08-06-2024
4042,41,60,LATAM,211182.72,0.1,13-09-2024
4043,17,95,MENA,258779.01,0.04,19-08-2024
4044,26,42,US,836580.43,0.09,26-04-2025
4045,44,43,LATAM,4498712.04,0.14,08-02-2025
4046,7,80,Europe,12171.6,0.11,18-01-2025
4047,42,74,LATAM,143952.95,0.07,02-11-2024
4048,26,49,US,382165,0.07,08-01-2025
4049,25,64,LATAM,142885.57,0.06,14-03-2025
4050,10,32,MENA,1359960.51,0.07,05-07-2024
4051,45,64,Asia,383435.8,0.07,03-07-2025
4052,19,2,US,250886.21,0.05,02-10-2024
4053,11,24,US,226783.53,0.06,21-04-2024
4054,13,87,US,1782763.27,0.08,25-03-2025
4055,8,66,US,2474918.82,0.04,25-03-2025
4056,40,38,LATAM,307976.88,0.05,14-06-2024
4057,4,31,MENA,280252.69,0.05,23-05-2024
4058,47,26,Europe,2444642.73,0.07,28-12-2024
4059,31,29,MENA,845367.35,0.09,20-03-2025
4060,28,67,US,1144615.65,0.07,06-01-2024
4061,11,78,LATAM,320705.57,0.06,02-01-2025
4062,43,25,LATAM,6891.8,0.07,22-07-2024
4063,1,48,US,847676.24,0.09,23-04-2024
4064,49,65,LATAM,454693.35,0.11,13-07-2024
4065,47,53,US,129442.87,0.06,18-10-2024
4066,38,67,MENA,98202.12,0.1,11-02-2024
4067,24,90,Asia,543922.25,0.06,16-05-2024
4068,47,18,LATAM,272871.63,0.1,08-02-2025
4069,31,9,US,254157.1,0.11,07-03-2025
4070,41,38,US,46192.37,0.07,05-12-2024
4071,46,87,LATAM,823495.69,0.09,02-02-2024
4072,50,21,Europe,314480.48,0.05,13-06-2024
4073,26,65,US,2372452.33,0.12,22-07-2024
4074,49,21,LATAM,519588.44,0.05,05-05-2025
4075,50,27,US,53000.49,0.05,29-09-2024
4076,5,70,Europe,73576.85,0.09,01-05-2024
4077,20,44,Asia,327713.05,0.1,07-03-2025
4078,41,100,Europe,25121.26,0.1,15-05-2025
4079,11,28,MENA,12169.87,0.08,17-07-2025
4080,33,45,LATAM,13475.18,0.05,22-05-2025
4081,50,17,Europe,196468.98,0.07,10-05-2024
4082,38,40,Asia,179864.44,0.11,28-11-2024
4083,27,3,US,93591.88,0.11,13-02-2025
4084,34,76,LATAM,357057.54,0.08,28-05-2025
4085,15,76,Europe,1140921.36,0.06,02-02-2025
4086,32,66,Asia,84746.29,0.1,14-05-2024
4087,21,46,Europe,569380.69,0.11,22-04-2024
4088,46,86,MENA,140570.88,0.08,20-04-2024
4089,5,87,LATAM,624224.51,0.06,22-01-2024
4090,6,30,US,72435.89,0.06,09-05-2024
4091,38,69,Asia,84304.24,0.06,08-06-2024
4092,22,9,Europe,117856.38,0.08,18-12-2024
4093,18,85,LATAM,1128947.44,0.04,27-05-2025
4094,14,11,Europe,42554.61,0.07,14-01-2024
4095,10,69,LATAM,1437434.87,0.08,30-08-2024
4096,46,99,MENA,752328.58,0.1,23-02-2024
4097,13,91,Europe,531327.02,0.1,16-12-2024
4098,31,66,MENA,1877502.15,0.08,15-03-2025
4099,30,88,Asia,25446.47,0.1,03-09-2025
4100,3,31,MENA,52406.19,0.08,09-01-2024
4101,30,33,LATAM,234555.23,0.09,20-03-2025
4102,6,39,Asia,70379.78,0.08,06-05-2025
4103,29,94,Europe,2019527.17,0.06,23-10-2024
4104,8,46,Europe,217693.55,0.07,15-10-2024
4105,44,37,LATAM,30850.74,0.1,12-05-2025
4106,45,92,US,173021.77,0.05,25-03-2024
4107,43,60,US,126632.44,0.07,15-03-2025
4108,44,31,Europe,564548.81,0.05,10-09-2024
4109,33,11,LATAM,33462.5,0.02,24-09-2025
4110,17,87,US,438895.99,0.08,05-06-2024
4111,48,2,MENA,61776.1,0.07,07-06-2025
4112,11,27,Europe,489339.95,0.11,10-07-2024
4113,13,99,MENA,161191.93,0.1,12-09-2024
4114,50,2,LATAM,766259.84,0.07,14-10-2024
4115,11,21,MENA,15517.39,0.04,27-04-2024
4116,31,58,US,142160.92,0.05,26-09-2024
4117,28,5,US,260679.42,0.1,10-09-2024
4118,44,52,Asia,1325798.12,0.08,15-03-2025
4119,6,45,Europe,145677.14,0.14,22-07-2024
4120,41,85,LATAM,717142.74,0.07,30-04-2025
4121,16,93,Europe,27082.99,0.09,15-04-2024
4122,4,20,MENA,341095.33,0.11,29-05-2025
4123,35,61,LATAM,1400246.64,0.11,17-09-2025
4124,48,38,LATAM,501160.44,0.05,04-07-2024
4125,26,20,US,623518.92,0.08,12-07-2024
4126,12,25,MENA,194662.47,0.07,28-08-2025
4127,11,2,US,104079.84,0.1,06-10-2025
4128,37,32,US,200513.78,0.11,11-10-2025
4129,25,26,Asia,292737.07,0.09,01-06-2024
4130,18,70,US,172927.97,0.09,22-08-2024
4131,19,41,Europe,20358.77,0.1,03-05-2024
4132,23,67,LATAM,294393.09,0.09,15-05-2024
4133,38,97,US,128045.71,0.08,14-02-2025
4134,18,1,Europe,874499.09,0.08,09-02-2024
4135,26,51,MENA,2701332.37,0.03,07-10-2024
4136,6,5,LATAM,79554.65,0.1,15-07-2024
4137,4,13,MENA,68764.12,0.11,29-05-2024
4138,44,19,Europe,135896.09,0.08,12-03-2025
4139,29,12,MENA,79386.9,0.07,19-01-2024
4140,34,48,MENA,2059901.95,0.11,23-09-2025
4141,17,25,MENA,21756.08,0.05,23-07-2024
4142,43,57,US,182503.22,0.11,03-04-2024
4143,43,35,US,51903.8,0.09,22-02-2024
4144,16,76,US,153465.18,0.05,24-01-2025
4145,2,94,LATAM,799491.83,0.07,21-02-2025
4146,34,5,Europe,1303361.01,0.08,21-06-2025
4147,8,98,US,171483.8,0.07,09-11-2024
4148,13,22,MENA,318646.82,0.05,10-10-2025
4149,42,77,MENA,3242786.95,0.1,24-08-2024
4150,8,57,MENA,1801384.17,0.08,15-08-2024
4151,30,47,MENA,33683.65,0.12,10-12-2024
4152,32,54,Asia,114960.61,0.06,12-03-2025
4153,36,3,LATAM,1001966.15,0.09,05-05-2025
4154,47,53,Europe,829477.59,0.06,03-03-2024
4155,30,84,Europe,135083.18,0.1,06-06-2025
4156,1,31,US,269236.76,0.07,13-03-2025
4157,43,69,Asia,242091.78,0.09,22-02-2024
4158,39,88,Europe,1163281.44,0.1,07-11-2024
4159,17,33,LATAM,956073.07,0.08,22-04-2024
4160,20,72,MENA,159142.82,0.07,02-10-2024
4161,24,88,US,95671.17,0.15,07-01-2025
4162,50,50,LATAM,43513.48,0.07,14-10-2024
4163,22,84,Europe,23654.69,0.05,25-12-2024
4164,29,16,Asia,777379.74,0.12,04-03-2025
4165,22,76,US,3343.89,0.1,09-09-2024
4166,44,77,Europe,567830.69,0.03,23-11-2024
4167,9,39,US,477041.03,0.11,18-02-2024
4168,37,89,Europe,997181.25,0.07,05-07-2024
4169,10,46,MENA,2506433.25,0.1,11-02-2024
4170,36,96,Asia,1103452.94,0.12,01-01-2024
4171,37,88,MENA,344007.61,0.05,23-02-2024
4172,28,47,Europe,287239.81,0.06,25-11-2024
4173,28,44,LATAM,200418.05,0.06,05-08-2024
4174,42,9,MENA,64042.43,0.08,19-10-2024
4175,43,87,LATAM,70683.51,0.07,28-04-2025
4176,21,50,Europe,295942.72,0.11,13-10-2024
4177,24,77,Asia,290550.03,0.08,13-09-2025
4178,42,60,LATAM,31255.6,0.08,13-04-2024
4179,40,96,Europe,1119542,0.1,17-03-2025
4180,2,15,LATAM,192481.4,0.09,08-07-2024
4181,8,36,MENA,194110.6,0.11,15-09-2024
4182,48,63,Europe,306343.85,0.08,18-05-2025
4183,27,69,MENA,396246.55,0.07,07-01-2025
4184,22,86,US,92571.78,0.03,08-12-2024
4185,37,80,Europe,1180675.91,0.12,07-11-2024
4186,27,41,LATAM,263524.21,0.1,24-04-2024
4187,29,74,US,1232689.82,0.08,09-04-2024
4188,3,24,MENA,1619140.36,0.12,14-01-2024
4189,44,82,MENA,112946.28,0.08,19-07-2025
4190,13,49,LATAM,1447141.08,0.07,13-05-2024
4191,45,18,US,288403.91,0.06,05-12-2024
4192,10,7,Asia,6480.19,0.1,04-01-2025
4193,36,4,LATAM,85460.72,0.07,05-01-2025
4194,9,90,MENA,1070282.98,0.07,26-08-2025
4195,27,69,Europe,42464.87,0.08,25-06-2025
4196,34,60,US,347441.63,0.1,11-09-2025
4197,1,55,Asia,1426128.49,0.09,15-01-2025
4198,32,16,Europe,79331.89,0.06,31-08-2024
4199,25,99,US,69688.75,0.06,09-10-2024
4200,29,90,LATAM,830212.55,0.1,03-08-2024
4201,7,82,LATAM,44722.26,0.07,21-08-2025
4202,49,29,US,692800.13,0.08,28-01-2025
4203,3,23,Asia,497776.3,0.1,30-03-2024
4204,20,14,US,484453.01,0.07,18-04-2024
4205,20,79,Europe,103561.39,0.1,13-05-2024
4206,30,49,Europe,22914.36,0.08,06-10-2025
4207,35,33,LATAM,61069.26,0.09,08-09-2025
4208,35,25,US,1986936.97,0.13,03-05-2024
4209,49,21,LATAM,2859177.98,0.1,12-02-2024
4210,39,17,Asia,2806202.49,0.05,23-08-2025
4211,27,23,Europe,465589.7,0.08,14-07-2024
4212,26,57,MENA,444182.74,0.07,16-07-2024
4213,14,81,MENA,786556.9,0.07,01-04-2025
4214,17,58,US,132206.59,0.12,11-04-2024
4215,18,14,US,173589.85,0.1,17-03-2024
4216,45,93,MENA,474483.18,0.07,13-07-2025
4217,29,20,US,454997.39,0.05,25-09-2025
4218,20,30,Europe,115849.65,0.12,17-12-2024
4219,27,19,Asia,110545.59,0.06,04-11-2024
4220,18,53,Asia,1424530.92,0.08,30-04-2025
4221,4,56,LATAM,694393.59,0.08,25-07-2024
4222,1,77,Europe,172840.9,0.06,30-06-2025
4223,50,82,US,340469.08,0.06,06-06-2024
4224,1,23,US,207184.54,0.07,14-02-2024
4225,26,62,LATAM,3331311.62,0.09,10-05-2024
4226,45,33,LATAM,260511.92,0.06,15-07-2024
4227,20,18,US,47372.85,0.05,04-03-2025
4228,23,73,US,148698.28,0.05,17-07-2025
4229,10,33,Europe,832855.73,0.09,15-09-2024
4230,11,32,LATAM,112988.6,0.08,27-07-2025
4231,41,61,Europe,83128.34,0.03,21-12-2024
